"filename", "language", "JavaScript React", "JavaScript", "CSS", "JSON", "Markdown", "XML", "comment", "blank", "total"
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26content4.js", "JavaScript", 0, 68, 0, 0, 0, 0, 0, 2, 70
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26content5.js", "JavaScript", 0, 90, 0, 0, 0, 0, 0, 2, 92
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26content6.js", "JavaScript", 0, 41, 0, 0, 0, 0, 0, 2, 43
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26content9.js", "JavaScript", 0, 30, 0, 0, 0, 0, 0, 3, 33
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26faqs2.js", "JavaScript", 0, 160, 0, 0, 0, 0, 0, 2, 162
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26features2.js", "JavaScript", 0, 91, 0, 0, 0, 0, 0, 2, 93
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26features8.js", "JavaScript", 0, 95, 0, 0, 0, 0, 0, 2, 97
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26hero1.js", "JavaScript", 0, 72, 0, 0, 0, 0, 0, 3, 75
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26reviews1.js", "JavaScript", 0, 413, 0, 0, 0, 0, 0, 3, 416
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo26/Demo26statistic2.js", "JavaScript", 0, 50, 0, 0, 0, 0, 0, 3, 53
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3brands1.js", "JavaScript", 0, 124, 0, 0, 0, 0, 0, 3, 127
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content1.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content10.js", "JavaScript", 0, 65, 0, 0, 0, 0, 0, 3, 68
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content2.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 2, 51
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content2a.js", "JavaScript", 0, 57, 0, 0, 0, 0, 0, 2, 59
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content3.js", "JavaScript", 0, 178, 0, 0, 0, 0, 0, 3, 181
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content6.js", "JavaScript", 0, 64, 0, 0, 0, 0, 0, 2, 66
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3content7.js", "JavaScript", 0, 65, 0, 0, 0, 0, 0, 2, 67
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3cta4.js", "JavaScript", 0, 44, 0, 0, 0, 0, 0, 2, 46
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3faqs2.js", "JavaScript", 0, 151, 0, 0, 0, 0, 0, 2, 153
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3features4.js", "JavaScript", 0, 166, 0, 0, 0, 0, 0, 2, 168
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3features8.js", "JavaScript", 0, 92, 0, 0, 0, 0, 0, 2, 94
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3hero3.js", "JavaScript", 0, 72, 0, 0, 0, 0, 0, 3, 75
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3pricing2.js", "JavaScript", 0, 252, 0, 0, 0, 0, 0, 2, 254
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3reviews1.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 2, 375
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3statistic3.js", "JavaScript", 0, 77, 0, 0, 0, 0, 0, 3, 80
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo3/Demo3statistic4.js", "JavaScript", 0, 74, 0, 0, 0, 0, 0, 3, 77
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4blog1.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 3, 149
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4brands2.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 2, 148
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4content1.js", "JavaScript", 0, 61, 0, 0, 0, 0, 0, 2, 63
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4content10.js", "JavaScript", 0, 54, 0, 0, 0, 0, 0, 3, 57
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4content2.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4content3.js", "JavaScript", 0, 117, 0, 0, 0, 0, 0, 2, 119
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4content6.js", "JavaScript", 0, 64, 0, 0, 0, 0, 0, 2, 66
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4content7.js", "JavaScript", 0, 65, 0, 0, 0, 0, 0, 2, 67
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4cta10.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 2, 51
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4features3.js", "JavaScript", 0, 144, 0, 0, 0, 0, 0, 2, 146
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4hero4.js", "JavaScript", 0, 114, 0, 0, 0, 0, 0, 2, 116
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4newsletter2.js", "JavaScript", 0, 50, 0, 0, 0, 0, 0, 2, 52
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4projects2.js", "JavaScript", 0, 208, 0, 0, 0, 0, 0, 3, 211
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4reviews4.js", "JavaScript", 0, 343, 0, 0, 0, 0, 0, 2, 345
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo4/Demo4statistic2.js", "JavaScript", 0, 56, 0, 0, 0, 0, 0, 3, 59
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5brands2.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 2, 148
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5content10.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 4, 46
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5content2.js", "JavaScript", 0, 71, 0, 0, 0, 0, 0, 2, 73
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5content2a.js", "JavaScript", 0, 57, 0, 0, 0, 0, 0, 2, 59
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5content3.js", "JavaScript", 0, 161, 0, 0, 0, 0, 0, 3, 164
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5content6.js", "JavaScript", 0, 64, 0, 0, 0, 0, 0, 2, 66
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5cta11.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 2, 48
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5features4.js", "JavaScript", 0, 181, 0, 0, 0, 0, 0, 2, 183
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5features8.js", "JavaScript", 0, 95, 0, 0, 0, 0, 0, 2, 97
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5hero1.js", "JavaScript", 0, 50, 0, 0, 0, 0, 0, 2, 52
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo5/Demo5statistic2.js", "JavaScript", 0, 56, 0, 0, 0, 0, 0, 3, 59
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6Price.js", "JavaScript", 0, 258, 0, 0, 0, 0, 0, 2, 260
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6brands2.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 2, 148
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6content-2.js", "JavaScript", 0, 82, 0, 0, 0, 0, 0, 3, 85
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6content10.js", "JavaScript", 0, 36, 0, 0, 0, 0, 0, 4, 40
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6content3.js", "JavaScript", 0, 162, 0, 0, 0, 0, 0, 3, 165
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6content6.js", "JavaScript", 0, 64, 0, 0, 0, 0, 0, 2, 66
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6content7.js", "JavaScript", 0, 62, 0, 0, 0, 0, 0, 2, 64
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6cta11.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 2, 48
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6features4.js", "JavaScript", 0, 148, 0, 0, 0, 0, 0, 2, 150
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6hero6.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 2, 81
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6projects2.js", "JavaScript", 0, 208, 0, 0, 0, 0, 0, 3, 211
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6reviews4.js", "JavaScript", 0, 372, 0, 0, 0, 0, 0, 3, 375
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demo6statistic1.js", "JavaScript", 0, 69, 0, 0, 0, 0, 0, 3, 72
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo6/Demostatistic2.js", "JavaScript", 0, 53, 0, 0, 0, 0, 0, 3, 56
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7brands2.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 2, 148
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7content1.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7content2.js", "JavaScript", 0, 74, 0, 0, 0, 0, 0, 3, 77
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7content3.js", "JavaScript", 0, 158, 0, 0, 0, 0, 0, 2, 160
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7content6.js", "JavaScript", 0, 64, 0, 0, 0, 0, 0, 2, 66
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7content9.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 3, 40
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7cta11.js", "JavaScript", 0, 44, 0, 0, 0, 0, 0, 2, 46
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7features5.js", "JavaScript", 0, 65, 0, 0, 0, 0, 0, 2, 67
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7features6.js", "JavaScript", 0, 109, 0, 0, 0, 0, 0, 2, 111
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7hero7.js", "JavaScript", 0, 70, 0, 0, 0, 0, 0, 3, 73
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7newsletter1.js", "JavaScript", 0, 54, 0, 0, 0, 0, 0, 2, 56
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7projects2.js", "JavaScript", 0, 208, 0, 0, 0, 0, 0, 2, 210
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo7/Demo7reviews3.js", "JavaScript", 0, 122, 0, 0, 0, 0, 0, 2, 124
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8Hero.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 2, 81
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8brands2.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 2, 148
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8content1.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8content10.js", "JavaScript", 0, 40, 0, 0, 0, 0, 0, 3, 43
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8content2.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8content2a.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 2, 61
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8content3.js", "JavaScript", 0, 176, 0, 0, 0, 0, 0, 2, 178
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8content5.js", "JavaScript", 0, 54, 0, 0, 0, 0, 0, 2, 56
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8cta3.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 2, 44
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8features4.js", "JavaScript", 0, 104, 0, 0, 0, 0, 0, 2, 106
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8features5.js", "JavaScript", 0, 65, 0, 0, 0, 0, 0, 2, 67
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8pricing3.js", "JavaScript", 0, 196, 0, 0, 0, 0, 0, 2, 198
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8reviews1.js", "JavaScript", 0, 402, 0, 0, 0, 0, 0, 3, 405
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Demo8statistic4.js", "JavaScript", 0, 69, 0, 0, 0, 0, 0, 3, 72
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo8/Democontent6.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 2, 81
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9brands2.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 2, 148
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9content10a.js", "JavaScript", 0, 53, 0, 0, 0, 0, 0, 3, 56
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9content2.js", "JavaScript", 0, 55, 0, 0, 0, 0, 0, 3, 58
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9content3.js", "JavaScript", 0, 159, 0, 0, 0, 0, 0, 2, 161
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9content5.js", "JavaScript", 0, 57, 0, 0, 0, 0, 0, 2, 59
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9content6.js", "JavaScript", 0, 43, 0, 0, 0, 0, 0, 2, 45
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9content7.js", "JavaScript", 0, 69, 0, 0, 0, 0, 0, 2, 71
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9features4.js", "JavaScript", 0, 165, 0, 0, 0, 0, 0, 2, 167
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9features8.js", "JavaScript", 0, 87, 0, 0, 0, 0, 0, 2, 89
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9hero9.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 2, 81
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9pricing3.js", "JavaScript", 0, 191, 0, 0, 0, 0, 0, 2, 193
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demo9statistic4.js", "JavaScript", 0, 68, 0, 0, 0, 0, 0, 2, 70
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Democontent10.js", "JavaScript", 0, 66, 0, 0, 0, 0, 0, 3, 69
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Democta4.js", "JavaScript", 0, 44, 0, 0, 0, 0, 0, 2, 46
"/Users/brunopaula/Desktop/fmb/website/fmb/src/components/olmo/demo9/Demoreviews1.js", "JavaScript", 0, 397, 0, 0, 0, 0, 0, 3, 400
"/Users/brunopaula/Desktop/fmb/website/fmb/src/context/video.js", "JavaScript", 0, 47, 0, 0, 0, 0, 0, 10, 57
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/Footer.js", "JavaScript", 0, 168, 0, 0, 0, 0, 0, 2, 170
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/Header.js", "JavaScript", 0, 220, 0, 0, 0, 0, 23, 7, 250
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/Layout.js", "JavaScript", 0, 41, 0, 0, 0, 0, 0, 4, 45
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/PreLoader.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 2, 17
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/RtlFooter.js", "JavaScript", 0, 192, 0, 0, 0, 0, 0, 2, 194
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/RtlHeader.js", "JavaScript", 0, 331, 0, 0, 0, 0, 5, 6, 342
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/RtlLayout.js", "JavaScript", 0, 35, 0, 0, 0, 0, 0, 3, 38
"/Users/brunopaula/Desktop/fmb/website/fmb/src/layout/ScrollTop.js", "JavaScript", 0, 31, 0, 0, 0, 0, 0, 5, 36
"/Users/brunopaula/Desktop/fmb/website/fmb/src/utils/useClickOutside.js", "JavaScript", 0, 36, 0, 0, 0, 0, 0, 11, 47
"/Users/brunopaula/Desktop/fmb/website/fmb/src/utils/utils.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 5, 64
"/Users/brunopaula/Desktop/fmb/website/fmb/styles/colors.css", "CSS", 0, 0, 5, 0, 0, 0, 0, 1, 6
"/Users/brunopaula/Desktop/fmb/website/fmb/styles/custom.css", "CSS", 0, 0, 139, 0, 0, 0, 18, 31, 188
"/Users/brunopaula/Desktop/fmb/website/fmb/styles/faq.css", "CSS", 0, 0, 24, 0, 0, 0, 1, 5, 30
"/Users/brunopaula/Desktop/fmb/website/fmb/styles/globals.css", "CSS", 0, 0, 15, 0, 0, 0, 1, 4, 20
"/Users/brunopaula/Desktop/fmb/website/fmb/tailwind.config.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 1, 20
"/Users/brunopaula/Desktop/fmb/website/fmb/test.json", "JSON", 0, 0, 0, 17628, 0, 0, 0, 1, 17629
"Total", "-", 473, 52324, 28756, 17665, 25, 1554, 1651, 4578, 107026